from_issue_key,to_issue_key,link_type,raw_link_type,direction
ZOOKEEPER-2868,ZOOKEEPER-2955,is duplicated by,Duplicate,inward
ZOOKEEPER-2955,ZOOKEEPER-2983,relates to,Reference,outward
ZOOKEEPER-2944,ZOOKEEPER-2947,is related to,Reference,inward
ZOOKEEPER-2944,ZOOKEEPER-2947,relates to,Reference,outward
ZOOKEEPER-4335,ZOOKEEPER-2937,is cloned by,Cloners,inward
ZOOKEEPER-3149,ZOOKEEPER-2930,is duplicated by,Duplicate,inward
ZOOKEEPER-2919,ZOOKEEPER-3018,relates to,Reference,outward
HADOOP-15291,ZOOKEEPER-2908,is related to,Reference,inward
ZOOKEEPER-2901,ZOOKEEPER-2503,relates to,Reference,outward
ZOOKEEPER-2901,ZOOKEEPER-2163,relates to,Reference,outward
ZOOKEEPER-2901,ZOOKEEPER-2169,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2877,is related to,Reference,inward
ZOOKEEPER-2872,ZOOKEEPER-2310,fixes,Completes,outward
ZOOKEEPER-4433,ZOOKEEPER-2872,is related to,Reference,inward
ZOOKEEPER-2471,ZOOKEEPER-2869,is related to,Reference,inward
ZOOKEEPER-2868,ZOOKEEPER-2955,duplicates,Duplicate,outward
ZOOKEEPER-82,ZOOKEEPER-2861,is related to,Reference,inward
ZOOKEEPER-2855,ZOOKEEPER-2172,relates to,Reference,outward
ZOOKEEPER-2678,ZOOKEEPER-2845,is broken by,Regression,inward
ZOOKEEPER-2841,ZOOKEEPER-2491,supercedes,Supercedes,outward
ZOOKEEPER-2841,ZOOKEEPER-2756,supercedes,Supercedes,outward
ZOOKEEPER-2832,ZOOKEEPER-3875,relates to,Reference,outward
ZOOKEEPER-2720,ZOOKEEPER-2807,is duplicated by,Duplicate,inward
ZOOKEEPER-3182,ZOOKEEPER-2807,is caused by,Problem/Incident,inward
ZOOKEEPER-2991,ZOOKEEPER-2795,Is contained by,Container,inward
ZOOKEEPER-2791,ZOOKEEPER-2789,relates to,Reference,outward
ZOOKEEPER-2789,ZOOKEEPER-1277,Blocked,Blocked,outward
ZOOKEEPER-2791,ZOOKEEPER-2789,is related to,Reference,inward
ZOOKEEPER-2787,ZOOKEEPER-1535,is a clone of,Cloners,outward
ZOOKEEPER-2787,ZOOKEEPER-1897,relates to,Reference,outward
ZOOKEEPER-2787,HBASE-10903,breaks,Regression,outward
ZOOKEEPER-2080,ZOOKEEPER-2778,is related to,Reference,inward
ZOOKEEPER-2080,ZOOKEEPER-2778,is broken by,Regression,inward
ZOOKEEPER-2774,ZOOKEEPER-1366,requires,Required,outward
ZOOKEEPER-2759,ZOOKEEPER-1045,relates to,Reference,outward
ZOOKEEPER-2756,MESOS-7297,blocks,Blocker,outward
ZOOKEEPER-2841,ZOOKEEPER-2756,is superceded by,Supercedes,inward
ZOOKEEPER-2743,ZOOKEEPER-2751,is related to,Reference,inward
ZOOKEEPER-2750,ZOOKEEPER-236,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2746,is related to,Reference,inward
ZOOKEEPER-2743,ZOOKEEPER-2751,relates to,Reference,outward
ZOOKEEPER-2743,ZOOKEEPER-2707,breaks,Regression,outward
ZOOKEEPER-2739,ZOOKEEPER-2280,duplicates,Duplicate,outward
ZOOKEEPER-733,ZOOKEEPER-2737,is related to,Reference,inward
ZOOKEEPER-2737,ZOOKEEPER-2686,breaks,Regression,outward
ZOOKEEPER-3242,ZOOKEEPER-2736,is duplicated by,Duplicate,inward
ZOOKEEPER-2726,ZOOKEEPER-2693,relates to,Reference,outward
ZOOKEEPER-2135,ZOOKEEPER-2722,is related to,Reference,inward
ZOOKEEPER-2720,ZOOKEEPER-2807,duplicates,Duplicate,outward
ZOOKEEPER-2135,ZOOKEEPER-2720,is related to,Reference,inward
ZOOKEEPER-2135,ZOOKEEPER-2716,is related to,Reference,inward
ZOOKEEPER-2693,ZOOKEEPER-2713,is related to,Reference,inward
ZOOKEEPER-2712,ZOOKEEPER-1045,relates to,Reference,outward
HBASE-17717,ZOOKEEPER-2709,is related to,Reference,inward
ZOOKEEPER-2743,ZOOKEEPER-2707,is broken by,Regression,inward
ZOOKEEPER-2705,ZOOKEEPER-2464,duplicates,Duplicate,outward
ZOOKEEPER-2700,ZOOKEEPER-1729,duplicates,Duplicate,outward
ZOOKEEPER-2698,ZOOKEEPER-236,duplicates,Duplicate,outward
ZOOKEEPER-2697,ZOOKEEPER-1394,relates to,Reference,outward
CURATOR-408,ZOOKEEPER-2697,is related to,Reference,inward
ZOOKEEPER-2154,ZOOKEEPER-2695,is duplicated by,Duplicate,inward
ZOOKEEPER-2693,ZOOKEEPER-2713,relates to,Reference,outward
ZOOKEEPER-2726,ZOOKEEPER-2693,is related to,Reference,inward
ZOOKEEPER-2689,ZOOKEEPER-1045,relates to,Reference,outward
ZOOKEEPER-2686,ZOOKEEPER-1858,relates to,Reference,outward
ZOOKEEPER-2686,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2737,ZOOKEEPER-2686,is broken by,Regression,inward
ZOOKEEPER-2684,ZOOKEEPER-2024,Blocked,Blocked,outward
ZOOKEEPER-2135,ZOOKEEPER-2683,is related to,Reference,inward
ZOOKEEPER-2680,ZOOKEEPER-2464,contains,Container,outward
ZOOKEEPER-2678,ZOOKEEPER-3911,causes,Problem/Incident,outward
ZOOKEEPER-2678,ZOOKEEPER-1674,relates to,Reference,outward
ZOOKEEPER-2678,ZOOKEEPER-2845,breaks,Regression,outward
ZOOKEEPER-2677,ZOOKEEPER-2044,relates to,Reference,outward
ZOOKEEPER-2671,ZOOKEEPER-2574,relates to,Reference,outward
ZOOKEEPER-2670,ZOOKEEPER-2230,is a clone of,Cloners,outward
ZOOKEEPER-2139,ZOOKEEPER-2667,is broken by,Regression,inward
ZOOKEEPER-2664,ZOOKEEPER-2395,duplicates,Duplicate,outward
ZOOKEEPER-2307,ZOOKEEPER-2660,is duplicated by,Duplicate,inward
ZOOKEEPER-2659,ZOOKEEPER-2342,duplicates,Duplicate,outward
ZOOKEEPER-2470,ZOOKEEPER-2656,is related to,Reference,inward
ZOOKEEPER-2383,ZOOKEEPER-2655,is related to,Reference,inward
BIGTOP-2642,ZOOKEEPER-2654,is related to,Reference,inward
ZOOKEEPER-2650,ZOOKEEPER-1045,relates to,Reference,outward
ZOOKEEPER-2642,ZOOKEEPER-2014,breaks,Regression,outward
ZOOKEEPER-761,ZOOKEEPER-2640,is related to,Reference,inward
ZOOKEEPER-1045,ZOOKEEPER-2639,is related to,Reference,inward
ZOOKEEPER-2628,ZOOKEEPER-2636,is broken by,Regression,inward
ZOOKEEPER-2624,ZOOKEEPER-2629,is related to,Reference,inward
ZOOKEEPER-2628,ZOOKEEPER-2636,breaks,Regression,outward
ZOOKEEPER-2624,ZOOKEEPER-2629,relates to,Reference,outward
ZOOKEEPER-1394,ZOOKEEPER-2618,is duplicated by,Duplicate,inward
ZOOKEEPER-2611,ZOOKEEPER-1887,relates to,Reference,outward
ZOOKEEPER-2610,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2609,ZOOKEEPER-2543,duplicates,Duplicate,outward
ZOOKEEPER-2609,ZOOKEEPER-2168,depends upon,dependent,outward
ZOOKEEPER-2593,ZOOKEEPER-451,duplicates,Duplicate,outward
ZOOKEEPER-2593,ZOOKEEPER-3301,relates to,Reference,outward
ZOOKEEPER-2587,ZOOKEEPER-2467,duplicates,Duplicate,outward
ZOOKEEPER-2586,ZOOKEEPER-1910,relates to,Reference,outward
ZOOKEEPER-2577,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2574,ZOOKEEPER-2420,duplicates,Duplicate,outward
ZOOKEEPER-2671,ZOOKEEPER-2574,is related to,Reference,inward
ZOOKEEPER-1797,ZOOKEEPER-2574,is broken by,Regression,inward
ZOOKEEPER-2566,ZOOKEEPER-2521,is a clone of,Cloners,outward
ZOOKEEPER-2561,ZOOKEEPER-2560,is a clone of,Cloners,outward
ZOOKEEPER-2561,ZOOKEEPER-2560,is cloned by,Cloners,inward
INFRA-12573,ZOOKEEPER-2557,is related to,Reference,inward
ZOOKEEPER-1364,ZOOKEEPER-2549,is related to,Reference,inward
ZOOKEEPER-3331,ZOOKEEPER-2547,is duplicated by,Duplicate,inward
ZOOKEEPER-2609,ZOOKEEPER-2543,is duplicated by,Duplicate,inward
ZOOKEEPER-2543,ZOOKEEPER-2168,requires,Required,outward
ZOOKEEPER-2538,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-1798,ZOOKEEPER-2538,is related to,Reference,inward
ZOOKEEPER-2537,ZOOKEEPER-2536,duplicates,Duplicate,outward
ZOOKEEPER-2537,ZOOKEEPER-2536,is duplicated by,Duplicate,inward
ZOOKEEPER-2358,ZOOKEEPER-2530,is duplicated by,Duplicate,inward
ZOOKEEPER-2529,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2247,ZOOKEEPER-2529,is related to,Reference,inward
ZOOKEEPER-2358,ZOOKEEPER-2527,is duplicated by,Duplicate,inward
ZOOKEEPER-2462,ZOOKEEPER-2526,is related to,Reference,inward
ZOOKEEPER-1634,ZOOKEEPER-2526,is related to,Reference,inward
ZOOKEEPER-2566,ZOOKEEPER-2521,is cloned by,Cloners,inward
ZOOKEEPER-2505,ZOOKEEPER-2518,is related to,Reference,inward
ZOOKEEPER-2139,ZOOKEEPER-2517,is broken by,Regression,inward
ZOOKEEPER-1626,ZOOKEEPER-2516,is related to,Reference,inward
ZOOKEEPER-2364,ZOOKEEPER-2514,is related to,Reference,inward
ZOOKEEPER-2513,ZOOKEEPER-2172,depends upon,dependent,outward
ZOOKEEPER-2512,ZOOKEEPER-2489,depends upon,dependent,outward
ZOOKEEPER-2358,ZOOKEEPER-2509,is duplicated by,Duplicate,inward
ZOOKEEPER-2508,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2505,ZOOKEEPER-2518,relates to,Reference,outward
ZOOKEEPER-1742,ZOOKEEPER-2505,is required by,Required,inward
ZOOKEEPER-2503,ZOOKEEPER-2504,is related to,Reference,inward
ZOOKEEPER-2503,ZOOKEEPER-2504,relates to,Reference,outward
ZOOKEEPER-2901,ZOOKEEPER-2503,is related to,Reference,inward
ZOOKEEPER-260,ZOOKEEPER-2503,is related to,Reference,inward
ZOOKEEPER-2502,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2497,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2477,ZOOKEEPER-2494,is related to,Reference,inward
ZOOKEEPER-2493,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2841,ZOOKEEPER-2491,is superceded by,Supercedes,inward
ZOOKEEPER-3726,ZOOKEEPER-2490,is fixed by,Completes,inward
ZOOKEEPER-3726,ZOOKEEPER-2490,is related to,Reference,inward
ZOOKEEPER-2512,ZOOKEEPER-2489,is depended upon by,dependent,inward
ZOOKEEPER-2487,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2486,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2485,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2484,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2483,ZOOKEEPER-1932,duplicates,Duplicate,outward
ZOOKEEPER-2483,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2482,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-1256,ZOOKEEPER-2482,is related to,Reference,inward
ZOOKEEPER-2481,ZOOKEEPER-2135,relates to,Reference,outward
ZOOKEEPER-2479,ZOOKEEPER-1045,relates to,Reference,outward
ZOOKEEPER-2477,ZOOKEEPER-2494,relates to,Reference,outward
ZOOKEEPER-2471,ZOOKEEPER-2869,relates to,Reference,outward
ZOOKEEPER-2470,ZOOKEEPER-2656,relates to,Reference,outward
ZOOKEEPER-2587,ZOOKEEPER-2467,is duplicated by,Duplicate,inward
ZOOKEEPER-1856,ZOOKEEPER-2466,is related to,Reference,inward
ZOOKEEPER-2680,ZOOKEEPER-2464,Is contained by,Container,inward
ZOOKEEPER-2705,ZOOKEEPER-2464,is duplicated by,Duplicate,inward
ZOOKEEPER-2462,ZOOKEEPER-2526,relates to,Reference,outward
ZOOKEEPER-1634,ZOOKEEPER-2462,is related to,Reference,inward
BOOKKEEPER-970,ZOOKEEPER-2460,is related to,Reference,inward
ZOOKEEPER-1078,ZOOKEEPER-2460,is related to,Reference,inward
ZOOKEEPER-2457,ZOOKEEPER-2458,is duplicated by,Duplicate,inward
ZOOKEEPER-2457,ZOOKEEPER-2458,duplicates,Duplicate,outward
ZOOKEEPER-2454,ZOOKEEPER-2280,depends upon,dependent,outward
ZOOKEEPER-1374,ZOOKEEPER-2453,is related to,Reference,inward
ZOOKEEPER-2247,ZOOKEEPER-2452,is related to,Reference,inward
ZOOKEEPER-1460,ZOOKEEPER-2452,is related to,Reference,inward
ZOOKEEPER-2451,ZOOKEEPER-2139,duplicates,Duplicate,outward
ZOOKEEPER-2447,ZOOKEEPER-2449,is related to,Reference,inward
ZOOKEEPER-2447,ZOOKEEPER-2449,relates to,Reference,outward
ZOOKEEPER-2446,ZOOKEEPER-2373,duplicates,Duplicate,outward
ZOOKEEPER-1029,ZOOKEEPER-2443,is broken by,Regression,inward
ZOOKEEPER-1045,ZOOKEEPER-2433,Is contained by,Container,inward
ZOOKEEPER-2433,ZOOKEEPER-1467,relates to,Reference,outward
ZOOKEEPER-2433,HADOOP-10183,relates to,Reference,outward
ZOOKEEPER-2432,ZOOKEEPER-1676,relates to,Reference,outward
ZOOKEEPER-1676,ZOOKEEPER-2432,is related to,Reference,inward
ZOOKEEPER-2090,ZOOKEEPER-2431,is part of,Incorporates,inward
ZOOKEEPER-111,ZOOKEEPER-2421,is caused by,Problem/Incident,inward
ZOOKEEPER-2574,ZOOKEEPER-2420,is duplicated by,Duplicate,inward
ZOOKEEPER-2139,ZOOKEEPER-2416,is related to,Reference,inward
ZOOKEEPER-3026,ZOOKEEPER-2415,is related to,Reference,inward
ZOOKEEPER-2414,ZOOKEEPER-2267,incorporates,Incorporates,outward
ZOOKEEPER-2413,ZOOKEEPER-2163,relates to,Reference,outward
ZOOKEEPER-3059,ZOOKEEPER-2407,is duplicated by,Duplicate,inward
ZOOKEEPER-2402,ZOOKEEPER-1295,contains,Container,outward
ZOOKEEPER-2402,ZOOKEEPER-2397,relates to,Reference,outward
ZOOKEEPER-2394,ZOOKEEPER-2398,Is contained by,Container,inward
ZOOKEEPER-2402,ZOOKEEPER-2397,is related to,Reference,inward
ZOOKEEPER-2139,ZOOKEEPER-2396,Is contained by,Container,inward
ZOOKEEPER-2330,ZOOKEEPER-2396,is depended upon by,dependent,inward
ZOOKEEPER-2664,ZOOKEEPER-2395,is duplicated by,Duplicate,inward
ZOOKEEPER-2394,ZOOKEEPER-2398,contains,Container,outward
ZOOKEEPER-2195,ZOOKEEPER-2394,is related to,Reference,inward
ZOOKEEPER-2342,ZOOKEEPER-2393,is related to,Reference,inward
ZOOKEEPER-1371,ZOOKEEPER-2393,is related to,Reference,inward
HADOOP-12927,ZOOKEEPER-2392,is related to,Reference,inward
HADOOP-12928,ZOOKEEPER-2392,is related to,Reference,inward
ZOOKEEPER-2390,ZOOKEEPER-2373,duplicates,Duplicate,outward
ZOOKEEPER-2378,ZOOKEEPER-2385,is broken by,Regression,inward
ZOOKEEPER-2383,SOLR-8724,relates to,Reference,outward
ZOOKEEPER-2383,ZOOKEEPER-2655,relates to,Reference,outward
ARIES-1684,ZOOKEEPER-2383,is related to,Reference,inward
SOLR-9386,ZOOKEEPER-2383,is related to,Reference,inward
ZOOKEEPER-2381,ZOOKEEPER-2137,duplicates,Duplicate,outward
ZOOKEEPER-2375,ZOOKEEPER-2379,is broken by,Regression,inward
ZOOKEEPER-2378,ZOOKEEPER-2385,breaks,Regression,outward
ZOOKEEPER-2373,ZOOKEEPER-2378,is required by,Required,inward
ZOOKEEPER-2376,ZOOKEEPER-2332,duplicates,Duplicate,outward
ZOOKEEPER-2375,ZOOKEEPER-2379,breaks,Regression,outward
ZOOKEEPER-2446,ZOOKEEPER-2373,is duplicated by,Duplicate,inward
ZOOKEEPER-2390,ZOOKEEPER-2373,is duplicated by,Duplicate,inward
ZOOKEEPER-2373,ZOOKEEPER-2378,requires,Required,outward
ZOOKEEPER-2368,CURATOR-377,supercedes,Supercedes,outward
ZOOKEEPER-2367,ZOOKEEPER-2171,duplicates,Duplicate,outward
ZOOKEEPER-2345,ZOOKEEPER-2365,is related to,Reference,inward
ZOOKEEPER-2364,ZOOKEEPER-2514,relates to,Reference,outward
ZOOKEEPER-2358,ZOOKEEPER-2527,duplicates,Duplicate,outward
ZOOKEEPER-2358,ZOOKEEPER-2530,duplicates,Duplicate,outward
ZOOKEEPER-2358,ZOOKEEPER-2509,duplicates,Duplicate,outward
ZOOKEEPER-2355,ZOOKEEPER-3040,causes,Problem/Incident,outward
KNOX-1599,ZOOKEEPER-2355,is related to,Reference,inward
ZOOKEEPER-2348,ZOOKEEPER-2355,is related to,Reference,inward
CURATOR-409,ZOOKEEPER-2355,is related to,Reference,inward
ZOOKEEPER-2351,ZOOKEEPER-2281,duplicates,Duplicate,outward
ZOOKEEPER-2348,ZOOKEEPER-2355,relates to,Reference,outward
ZOOKEEPER-2344,ZOOKEEPER-2346,is related to,Reference,inward
ZOOKEEPER-2345,ZOOKEEPER-2365,relates to,Reference,outward
ZOOKEEPER-2344,ZOOKEEPER-2035,relates to,Reference,outward
ZOOKEEPER-2344,ZOOKEEPER-2346,relates to,Reference,outward
HADOOP-12649,ZOOKEEPER-2344,is related to,Reference,inward
ZOOKEEPER-2342,ZOOKEEPER-3737,blocks,Blocker,outward
ZOOKEEPER-2342,ZOOKEEPER-3677,fixes,Completes,outward
ZOOKEEPER-2659,ZOOKEEPER-2342,is duplicated by,Duplicate,inward
ZOOKEEPER-2342,ZOOKEEPER-2393,relates to,Reference,outward
ZOOKEEPER-2342,LOG4J2-63,relates to,Reference,outward
ZOOKEEPER-2342,ZOOKEEPER-4423,relates to,Reference,outward
ZOOKEEPER-2342,ZOOKEEPER-3817,relates to,Reference,outward
SPARK-6305,ZOOKEEPER-2342,is related to,Reference,inward
OAK-9024,ZOOKEEPER-2342,is related to,Reference,inward
HADOOP-12956,ZOOKEEPER-2342,is related to,Reference,inward
ZOOKEEPER-1371,ZOOKEEPER-2342,is broken by,Regression,inward
ZOOKEEPER-4427,ZOOKEEPER-2342,is superceded by,Supercedes,inward
LOG4J2-1514,ZOOKEEPER-2342,is depended upon by,dependent,inward
ZOOKEEPER-2341,ZOOKEEPER-2281,duplicates,Duplicate,outward
MESOS-4065,ZOOKEEPER-2338,is related to,Reference,inward
ZOOKEEPER-2252,ZOOKEEPER-2337,is duplicated by,Duplicate,inward
INFRA-10919,ZOOKEEPER-2336,is blocked by,Blocker,inward
ZOOKEEPER-2330,ZOOKEEPER-2335,is broken by,Regression,inward
ZOOKEEPER-2376,ZOOKEEPER-2332,is duplicated by,Duplicate,inward
ZOOKEEPER-2139,ZOOKEEPER-2331,is duplicated by,Duplicate,inward
ZOOKEEPER-2330,ZOOKEEPER-2335,breaks,Regression,outward
ZOOKEEPER-2330,ZOOKEEPER-2396,depends upon,dependent,outward
ZOOKEEPER-2325,ZOOKEEPER-3513,causes,Problem/Incident,outward
ZOOKEEPER-2325,ZOOKEEPER-3056,requires,Required,outward
ZOOKEEPER-2139,ZOOKEEPER-2323,is related to,Reference,inward
ZOOKEEPER-1919,ZOOKEEPER-2320,is related to,Reference,inward
ZOOKEEPER-1506,ZOOKEEPER-2319,Is contained by,Container,inward
ZOOKEEPER-2318,ZOOKEEPER-1485,duplicates,Duplicate,outward
ZOOKEEPER-2872,ZOOKEEPER-2310,is fixed by,Completes,inward
ZOOKEEPER-2307,ZOOKEEPER-2660,duplicates,Duplicate,outward
ZOOKEEPER-4222,ZOOKEEPER-2307,is related to,Reference,inward
ZOOKEEPER-2162,ZOOKEEPER-2307,is related to,Reference,inward
ZOOKEEPER-2299,ZOOKEEPER-2301,is depended upon by,dependent,inward
ZOOKEEPER-2299,ZOOKEEPER-2301,depends upon,dependent,outward
ZOOKEEPER-2266,ZOOKEEPER-2294,is related to,Reference,inward
ZOOKEEPER-2292,ZOOKEEPER-2177,duplicates,Duplicate,outward
ZOOKEEPER-2288,CURATOR-268,relates to,Reference,outward
ZOOKEEPER-1260,ZOOKEEPER-2287,is duplicated by,Duplicate,inward
ZOOKEEPER-2283,ZOOKEEPER-3382,relates to,Reference,outward
ZOOKEEPER-2282,ZOOKEEPER-1027,relates to,Reference,outward
ZOOKEEPER-2351,ZOOKEEPER-2281,is duplicated by,Duplicate,inward
ZOOKEEPER-2341,ZOOKEEPER-2281,is duplicated by,Duplicate,inward
ZOOKEEPER-2280,ZOOKEEPER-2238,blocks,Blocker,outward
ZOOKEEPER-2739,ZOOKEEPER-2280,is duplicated by,Duplicate,inward
ZOOKEEPER-2454,ZOOKEEPER-2280,is depended upon by,dependent,inward
ZOOKEEPER-2278,ZOOKEEPER-2227,duplicates,Duplicate,outward
ZOOKEEPER-2275,ZOOKEEPER-2124,relates to,Reference,outward
ZOOKEEPER-2275,ZOOKEEPER-1604,relates to,Reference,outward
ZOOKEEPER-1604,ZOOKEEPER-2275,is superceded by,Supercedes,inward
ZOOKEEPER-2414,ZOOKEEPER-2267,is part of,Incorporates,inward
ZOOKEEPER-2266,ZOOKEEPER-2294,relates to,Reference,outward
ZOOKEEPER-2260,HBASE-14938,blocks,Blocker,outward
ZOOKEEPER-282,ZOOKEEPER-2260,is duplicated by,Duplicate,inward
ZOOKEEPER-2260,ZOOKEEPER-4383,relates to,Reference,outward
ZOOKEEPER-2260,ZOOKEEPER-1162,relates to,Reference,outward
ZOOKEEPER-1467,ZOOKEEPER-2257,is required by,Required,inward
ZOOKEEPER-2252,ZOOKEEPER-2337,duplicates,Duplicate,outward
ZOOKEEPER-2249,ZOOKEEPER-2994,relates to,Reference,outward
ZOOKEEPER-2247,ZOOKEEPER-2529,relates to,Reference,outward
ZOOKEEPER-2247,ZOOKEEPER-2452,relates to,Reference,outward
ZOOKEEPER-2247,ZOOKEEPER-1907,relates to,Reference,outward
ZOOKEEPER-2246,ZOOKEEPER-2080,relates to,Reference,outward
ZOOKEEPER-2244,ZOOKEEPER-2245,is required by,Required,inward
ZOOKEEPER-2244,ZOOKEEPER-2245,requires,Required,outward
ZOOKEEPER-1996,ZOOKEEPER-2243,is duplicated by,Duplicate,inward
ZOOKEEPER-2243,INFRA-10116,relates to,Reference,outward
ZOOKEEPER-2242,ZOOKEEPER-2056,duplicates,Duplicate,outward
ZOOKEEPER-2280,ZOOKEEPER-2238,is blocked by,Blocker,inward
ZOOKEEPER-2670,ZOOKEEPER-2230,is cloned by,Cloners,inward
ZOOKEEPER-2229,ZOOKEEPER-2227,depends upon,dependent,outward
ZOOKEEPER-2278,ZOOKEEPER-2227,is duplicated by,Duplicate,inward
ZOOKEEPER-572,ZOOKEEPER-2227,is broken by,Regression,inward
ZOOKEEPER-2229,ZOOKEEPER-2227,is depended upon by,dependent,inward
YARN-3798,ZOOKEEPER-2219,is depended upon by,dependent,inward
ZOOKEEPER-2208,ZOOKEEPER-2205,is a clone of,Cloners,outward
ZOOKEEPER-2208,ZOOKEEPER-2205,is cloned by,Cloners,inward
ZOOKEEPER-3047,ZOOKEEPER-2204,is related to,Reference,inward
ZOOKEEPER-2195,ZOOKEEPER-2394,relates to,Reference,outward
ZOOKEEPER-2191,ZOOKEEPER-2183,relates to,Reference,outward
ZOOKEEPER-2189,ZOOKEEPER-2098,relates to,Reference,outward
ZOOKEEPER-2163,ZOOKEEPER-2187,is related to,Reference,inward
ZOOKEEPER-3016,ZOOKEEPER-2186,Blocked,Blocked,inward
ZOOKEEPER-2184,SOLR-8868,fixes,Completes,outward
ZOOKEEPER-2184,ZOOKEEPER-338,duplicates,Duplicate,outward
ZOOKEEPER-2184,KAFKA-4041,causes,Problem/Incident,outward
ZOOKEEPER-2184,MESOS-9113,relates to,Reference,outward
ZOOKEEPER-2184,ZOOKEEPER-1506,relates to,Reference,outward
ZOOKEEPER-1666,ZOOKEEPER-2184,is related to,Reference,inward
ZOOKEEPER-2191,ZOOKEEPER-2183,is related to,Reference,inward
ZOOKEEPER-1667,ZOOKEEPER-2182,is related to,Reference,inward
ZOOKEEPER-2017,ZOOKEEPER-2182,is related to,Reference,inward
SLIDER-862,ZOOKEEPER-2181,is related to,Reference,inward
ZOOKEEPER-827,ZOOKEEPER-2178,is broken by,Regression,inward
ZOOKEEPER-1626,ZOOKEEPER-2178,is broken by,Regression,inward
ZOOKEEPER-2292,ZOOKEEPER-2177,is duplicated by,Duplicate,inward
ZOOKEEPER-2175,HDFS-8161,relates to,Reference,outward
ZOOKEEPER-2156,ZOOKEEPER-2173,is related to,Reference,inward
ZOOKEEPER-2855,ZOOKEEPER-2172,is related to,Reference,inward
ZOOKEEPER-2513,ZOOKEEPER-2172,is depended upon by,dependent,inward
ZOOKEEPER-2367,ZOOKEEPER-2171,is duplicated by,Duplicate,inward
ZOOKEEPER-2170,ZOOKEEPER-980,relates to,Reference,outward
ZOOKEEPER-1925,ZOOKEEPER-2169,is duplicated by,Duplicate,inward
ZOOKEEPER-2901,ZOOKEEPER-2169,is related to,Reference,inward
ZOOKEEPER-2169,ZOOKEEPER-1925,supercedes,Supercedes,outward
ZOOKEEPER-2543,ZOOKEEPER-2168,is required by,Required,inward
ZOOKEEPER-2609,ZOOKEEPER-2168,is depended upon by,dependent,inward
ZOOKEEPER-3725,ZOOKEEPER-2164,is duplicated by,Duplicate,inward
ZOOKEEPER-2164,ZOOKEEPER-2080,relates to,Reference,outward
ZOOKEEPER-2164,ZOOKEEPER-3756,relates to,Reference,outward
ZOOKEEPER-2164,ZOOKEEPER-900,requires,Required,outward
ZOOKEEPER-723,ZOOKEEPER-2163,is duplicated by,Duplicate,inward
ZOOKEEPER-2163,ZOOKEEPER-2187,relates to,Reference,outward
ZOOKEEPER-2901,ZOOKEEPER-2163,is related to,Reference,inward
ZOOKEEPER-2413,ZOOKEEPER-2163,is related to,Reference,inward
ZOOKEEPER-2163,ZOOKEEPER-723,supercedes,Supercedes,outward
ZOOKEEPER-2163,ZOOKEEPER-834,supercedes,Supercedes,outward
ZOOKEEPER-2162,ZOOKEEPER-2307,relates to,Reference,outward
ZOOKEEPER-1653,ZOOKEEPER-2162,is related to,Reference,inward
ZOOKEEPER-2158,ZOOKEEPER-83,is a clone of,Cloners,outward
ZOOKEEPER-2158,ZOOKEEPER-83,duplicates,Duplicate,outward
ZOOKEEPER-2158,ZOOKEEPER-3021,duplicates,Duplicate,outward
ZOOKEEPER-1078,ZOOKEEPER-2158,is duplicated by,Duplicate,inward
ZOOKEEPER-1193,ZOOKEEPER-2157,is related to,Reference,inward
ZOOKEEPER-2156,ZOOKEEPER-2173,relates to,Reference,outward
ZOOKEEPER-2154,ZOOKEEPER-2695,duplicates,Duplicate,outward
ZOOKEEPER-1594,ZOOKEEPER-2152,is duplicated by,Duplicate,inward
ZOOKEEPER-1594,ZOOKEEPER-2152,is related to,Reference,inward
ZOOKEEPER-1712,ZOOKEEPER-2152,is related to,Reference,inward
ZOOKEEPER-2151,ZOOKEEPER-1863,duplicates,Duplicate,outward
ZOOKEEPER-2140,ZOOKEEPER-845,duplicates,Duplicate,outward
ZOOKEEPER-2139,ZOOKEEPER-2396,contains,Container,outward
ZOOKEEPER-2139,ZOOKEEPER-2103,duplicates,Duplicate,outward
ZOOKEEPER-2139,ZOOKEEPER-2331,duplicates,Duplicate,outward
