Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
556,1,6,"c unit tests failing due to ""assertion cptr failed""",Testing & Verification,Critical,5.2,A-330,15.400000000000002,20.6,0,2314
561,1,6,maven install is broken due to incorrect organisation,Bug fixing / Maintenance,Critical,5.2,A-109,17.0,22.2,0,2315
567,1,6,"update c unit tests to ensure ""zombie"" java server processes don't cause failure",Testing & Verification,Critical,2.6,A-5,10.2,12.799999999999999,1,2316
600,1,6,pyzoo_aget_children crashes due to incorrect watcher context,Bug fixing / Maintenance,Critical,5.2,A-176,19.200000000000003,24.400000000000002,0,2317
601,1,6,C client invokes watcher callbacks multiple times,Bug fixing / Maintenance,Critical,5.2,A-250,15.600000000000001,20.8,0,2318
603,1,6,ZooKeeper high cpu usage when invalid requests,Documentation,Critical,5.2,A-29,16.05,21.25,0,2319
613,1,6,"Version parser fails to parse ""3.3.2-dev"" from build.xml.",Bug fixing / Maintenance,Critical,2.6,A-410,10.600000000000001,13.200000000000001,1,2320
616,1,6,Leader election selected incorrect leader,Bug fixing / Maintenance,Critical,5.2,A-217,19.200000000000003,24.400000000000002,0,2321
621,1,6,Follower should stop following and start FLE if it does not receive pings from the leader,Bug fixing / Maintenance,Critical,5.2,A-111,16.5,21.7,0,2322
636,1,6,leader/follower coherence issue when follower is receiving a DIFF,Bug fixing / Maintenance,Critical,5.2,A-326,15.400000000000002,20.6,0,2323
668,1,6,chroot not transparent in zoo_create(),Bug fixing / Maintenance,Critical,5.2,A-258,19.200000000000003,24.400000000000002,0,2324
681,1,6,Session expire/close flooding renders heartbeats to delay significantly,Bug fixing / Maintenance,Critical,5.2,A-357,17.0,22.2,0,2325
689,1,6,Dubious synchronization in Zookeeper and ClientCnxnSocketNIO classes,Bug fixing / Maintenance,Critical,3.25,A-382,15.0,18.25,0,2326
692,1,6,Calling shutdown() on a QuorumPeer too quickly can lead to a corrupt log,Bug fixing / Maintenance,Critical,3.9000000000000004,A-303,15.55,19.450000000000003,0,2327
707,1,6,Race condition while taking snapshot can lead to not restoring data tree correctly,Bug fixing / Maintenance,Critical,3.9000000000000004,A-343,14.850000000000001,18.75,0,2328
708,1,6,"when the chrootPath of ClientCnxn is not null and the Watches of zooKeeper is not null and the method primeConnection(SelectionKey k) of ClientCnxn Occurred again for some reason ,then the wrong watcher clientPath is sended to server",Bug fixing / Maintenance,Critical,3.9000000000000004,A-91,13.4,17.3,0,2329
719,1,6,Zookeeper service is down when SyncRequestProcessor meets any exception.,Bug fixing / Maintenance,Critical,3.25,A-274,11.700000000000001,14.950000000000001,0,2330
724,1,6,Inconsistent data after server crashes several times,Bug fixing / Maintenance,Critical,3.9000000000000004,A-155,14.9,18.8,0,2331
727,1,6,Multiop submitted to non-leader always fails due to timeout,Bug fixing / Maintenance,Critical,2.6,A-203,10.600000000000001,13.200000000000001,1,2332
732,1,6,ClientCnxnSocket string comparison using == rather than equals,Bug fixing / Maintenance,Critical,3.25,A-404,11.8,15.05,0,2333
759,1,6,FD leak when network unreachable,Bug fixing / Maintenance,Critical,3.9000000000000004,A-43,14.5,18.4,0,2334
770,1,6,Leader.waitForEpochAck() checks waitingForNewEpoch instead of checking electionFinished,Bug fixing / Maintenance,Critical,3.9000000000000004,A-159,15.950000000000001,19.85,0,2335
820,1,6,servers stop serving when lower 32bits of zxid roll over,Bug fixing / Maintenance,Critical,5.2,A-127,17.1,22.3,0,2336
840,1,6,Creating a new ZooKeeper client can leak file handles,Bug fixing / Maintenance,Critical,3.25,A-97,12.25,15.5,0,2337
865,1,6,getEpochToPropose should check if lastAcceptedEpoch is greater or equal than epoch,Bug fixing / Maintenance,Critical,2.6,A-104,11.149999999999999,13.749999999999998,1,2338
866,1,6,ZooKeeper client multi-update command is not considering the Chroot request,Bug fixing / Maintenance,Critical,2.6,A-83,11.350000000000001,13.950000000000001,1,2339
901,1,6,Writing to local files is done non-atomically,Bug fixing / Maintenance,Critical,2.6,A-411,10.2,12.799999999999999,1,2340
911,1,6,Idle session-less connections never time out,Bug fixing / Maintenance,Critical,5.2,A-99,16.5,21.7,0,2341
923,1,6,Cluster availability following new leader election takes a long time with large datasets - is correlated to dataset size,Bug fixing / Maintenance,Critical,2.6,A-42,12.200000000000001,14.8,1,2342
931,1,6,Missing znode found in the follower,Bug fixing / Maintenance,Critical,3.9000000000000004,A-21,12.950000000000001,16.85,0,2343
936,1,6,leader cannot switch to LOOKING state when lost the majority,Bug fixing / Maintenance,Critical,3.9000000000000004,A-296,14.9,18.8,0,2344
939,1,6,Ephemeral node not getting cleared even after client has exited,Bug fixing / Maintenance,Critical,2.6,A-139,10.2,12.799999999999999,1,2345
950,1,6,FastLeaderElection - leader ignores the round information when joining a quorum,Bug fixing / Maintenance,Critical,5.2,A-264,19.500000000000004,24.700000000000003,0,2346
955,1,6,LearnerHandler initLimit/syncLimit problems specifying follower socket timeout limits,Bug fixing / Maintenance,Critical,5.2,A-38,14.400000000000002,19.6,0,2347
970,1,6,ACLs are not respected for node deletion,Bug fixing / Maintenance,Critical,2.6,A-238,10.600000000000001,13.200000000000001,1,2348
983,1,6,Document maxClientCnxns in conf/zoo_sample.cfg,Documentation,Critical,5.2,A-299,11.900000000000002,17.1,0,2349
1058,1,6,ZooKeeper server unable to join established ensemble,Bug fixing / Maintenance,Blocker,6.0,A-180,16.55,22.55,0,2350
1089,1,6,"QuorumPeerMainTest fails consistently with ""complains about host"" assertion failure",Testing & Verification,Blocker,6.0,A-229,11.600000000000001,17.6,0,2351
1100,1,6,unable to build c client on ubuntu,Bug fixing / Maintenance,Blocker,4.5,A-402,13.400000000000002,17.900000000000002,0,2352
1104,1,6,"""Don't care"" value in ZooKeeper election breaks rolling upgrades",Bug fixing / Maintenance,Blocker,3.0,A-14,11.7,14.7,1,2353
1105,1,6,Add version to FLE notifications for 3.4 branch,Build & Release Engineering,Blocker,6.0,A-333,15.900000000000002,21.900000000000002,0,2354
1111,1,6,Fix don't care for b3.4,Bug fixing / Maintenance,Blocker,6.0,A-242,12.35,18.35,0,2355
1135,1,6,Need to properly tear down tests in various cases,Testing & Verification,Blocker,6.0,A-281,15.900000000000002,21.900000000000002,0,2356
1158,1,6,"update all notice files, copyright, etc... with the new year - 2014",Bug fixing / Maintenance,Blocker,3.0,A-106,10.2,13.2,1,2357
1161,1,6, NullPointerException in truncate,Bug fixing / Maintenance,Blocker,6.0,A-122,19.200000000000003,25.200000000000003,0,2358
1172,1,6,Apache Zookeeper logs cleartext admin passwords,Bug fixing / Maintenance,Blocker,6.0,A-289,18.1,24.1,0,2359
1207,1,6,"winvs2008 jenkins job failing with ""unresolved external symbol""",Bug fixing / Maintenance,Blocker,6.0,A-293,16.0,22.0,0,2360
1216,1,6,unable to restart 3 node cluster,Bug fixing / Maintenance,Blocker,6.0,A-267,18.1,24.1,0,2361
1219,1,6,Keep the client port upon parsing config,Design & API Evolution,Blocker,6.0,A-62,16.6,22.6,0,2362
1244,1,6,Client which is not authorized able to access the Secure Data which is created by the Secure Client,Bug fixing / Maintenance,Blocker,3.0,A-362,10.600000000000001,13.600000000000001,1,2363
1293,1,6,AsyncHammerTest.testHammer fails intermittently,Testing & Verification,Blocker,6.0,A-373,16.8,22.8,0,2364
1341,1,6,Empty path in Set crashes server and prevents restart,Bug fixing / Maintenance,Blocker,6.0,A-66,15.100000000000001,21.1,0,2365
136,1,6,create checksums for snapshots,Feature / Improvement Implementation,Blocker,6.0,A-388,17.0,23.0,0,2366
1388,1,6,compilation broken for 3.4,Bug fixing / Maintenance,Blocker,6.0,A-63,19.200000000000003,25.200000000000003,0,2367
1399,1,6,TestClient fails,Testing & Verification,Blocker,3.0,A-39,10.600000000000001,13.600000000000001,1,2368
140,1,6,validate magic number when reading snapshot and transaction logs,Bug fixing / Maintenance,Blocker,4.5,A-92,15.200000000000001,19.700000000000003,0,2369
1423,1,6,Update commons collections version used by tests/releaseaudit,Testing & Verification,Blocker,3.0,A-204,10.2,13.2,1,2370
1426,1,6,"""ant docs"" fails on branch-3.5 due to missing releasenotes.xml.",Documentation,Blocker,6.0,A-311,13.25,19.25,0,2371
1427,1,6,Reconfiguration of client port causes a socket leak,Bug fixing / Maintenance,Blocker,6.0,A-248,17.3,23.3,0,2372
1433,1,6,Licenses section missing from pom file,Feature / Improvement Implementation,Blocker,4.5,A-30,10.600000000000001,15.100000000000001,0,2373
1434,1,6,Can not telnet 2181 port on aws ec2 server,Bug fixing / Maintenance,Blocker,6.0,A-352,17.1,23.1,0,2374
1435,1,6,Prevent multiple initialization of login object in each ZooKeeperSaslClient instance,Bug fixing / Maintenance,Blocker,4.5,A-70,12.15,16.65,0,2375
1438,1,6,recent commit broke findbugs qabot check,Bug fixing / Maintenance,Blocker,6.0,A-266,16.0,22.0,0,2376
1439,1,6,Deadlock between leader shutdown and forwarding ACK to the leader,Bug fixing / Maintenance,Blocker,6.0,A-168,14.9,20.9,0,2377
1444,1,6,pom file needs license information,Feature / Improvement Implementation,Blocker,6.0,A-33,19.200000000000003,25.200000000000003,0,2378
1446,1,6,Revert run-time dependency on log4j and slf4j-log4j12,Bug fixing / Maintenance,Blocker,3.75,A-78,12.2,15.95,0,2379
1453,1,6,getTGT() in Login.java mishandles confidential information,Bug fixing / Maintenance,Blocker,6.0,A-375,18.1,24.1,0,2380
1484,1,6,TestMulti is broken in the C client,Testing & Verification,Blocker,6.0,A-193,18.200000000000003,24.200000000000003,0,2381
1485,1,6,Documentation copyright notice is out of date.,Documentation,Blocker,3.75,A-156,11.649999999999999,15.399999999999999,0,2382
1510,1,6,jute.maxbuffer is ignored,Bug fixing / Maintenance,Blocker,6.0,A-110,15.900000000000002,21.900000000000002,0,2383
1546,1,6,After svn to git migration ZooKeeper Precommit jenkins job is failing.,Bug fixing / Maintenance,Blocker,6.0,A-46,15.600000000000001,21.6,0,2384
1556,1,6,Use TLS for downloading artifacts during build,Build & Release Engineering,Blocker,6.0,A-414,17.900000000000002,23.900000000000002,0,2385
1587,1,6,ZooKeeper reconfig API backward compatibility fix,Bug fixing / Maintenance,Blocker,6.0,A-236,14.000000000000002,20.0,0,2386
1591,1,6,Fix TestReconfigServer.cc,Testing & Verification,Blocker,3.0,A-34,10.2,13.2,1,2387
162,1,6,exists calls fails on server if node has null data,Bug fixing / Maintenance,Blocker,3.0,A-417,10.8,13.8,1,2388
1623,1,6,DOS attack on wchp/wchc four letter words (4lw),Bug fixing / Maintenance,Blocker,6.0,A-379,12.8,18.8,0,2389
1634,1,6,Zookeeper (standalone) failed to start up,Bug fixing / Maintenance,Blocker,3.75,A-177,12.8,16.55,0,2390
1640,1,6,Skip cert files for releaseaudit target.,Build & Release Engineering,Blocker,6.0,A-52,17.6,23.6,0,2391
1645,1,6,3.5.3 should be a beta release instead of alpha release.,Build & Release Engineering,Blocker,6.0,A-172,16.6,22.6,0,2392
167,1,6,testablezookeeper file is missing apache licence headers.,Testing & Verification,Blocker,3.75,A-7,10.600000000000001,14.350000000000001,0,2393
1740,1,6,quorum.auth.MiniKdcTest.testKerberosLogin failing with NPE on java 9,Testing & Verification,Blocker,6.0,A-252,15.900000000000002,21.900000000000002,0,2394
1769,1,6,ignore accepted epoch and LEADERINFO ack from observers when a newly elected leader computes new epoch,Bug fixing / Maintenance,Blocker,6.0,A-8,16.5,22.5,0,2395
1777,1,6,Create release notes for 3.5.4,Build & Release Engineering,Blocker,6.0,A-125,14.9,20.9,0,2396
1783,1,6,Re-try DNS hostname -> IP resolution,Bug fixing / Maintenance,Blocker,3.0,A-1,10.600000000000001,13.600000000000001,1,2397
180,1,6,NullPointerException stopping and starting Zookeeper servers,Bug fixing / Maintenance,Blocker,6.0,A-82,19.5,25.5,0,2398
1813,1,6,cmake windows build is broken on jenkins,Bug fixing / Maintenance,Blocker,6.0,A-324,15.55,21.55,0,2399
1826,1,6,owasp ant target is highlighting jetty version needs to be updated,Bug fixing / Maintenance,Blocker,3.75,A-400,10.2,13.95,0,2400
1827,1,6,owasp complaining about jackson version used,Bug fixing / Maintenance,Blocker,6.0,A-377,15.750000000000002,21.75,0,2401
184,1,6,zoo_set() api does not return stat datastructure.,Bug fixing / Maintenance,Blocker,6.0,A-212,17.0,23.0,0,2402
1842,1,6,Not Able to Change Zookeeper Logging via JMX Call,Feature / Improvement Implementation,Blocker,6.0,A-297,18.1,24.1,0,2403
1881,1,6,Pzxid inconsistent issue when replaying a txn for a deleted node,Bug fixing / Maintenance,Blocker,6.0,A-23,17.0,23.0,0,2404
1903,1,6,Remove Forrest XMLs and their build process from the project,Build & Release Engineering,Blocker,6.0,A-95,19.200000000000003,25.200000000000003,0,2405
1904,1,6,ZOOKEEPER-2184 causes kerberos principal to not have resolved host name,Bug fixing / Maintenance,Blocker,6.0,A-340,15.200000000000003,21.200000000000003,0,2406
1916,1,6,Create pom.xml for recipes and contrib,Build & Release Engineering,Blocker,6.0,A-386,15.600000000000001,21.6,0,2407
1937,1,6,Reconfig tests are constantly failing on 3.5 after applying Java 11 fix,Testing & Verification,Blocker,6.0,A-282,17.1,23.1,0,2408
1951,1,6,Configure Spotbugs,Other,Blocker,6.0,A-19,12.100000000000001,18.1,0,2409
1952,1,6,CI integration with maven,Build & Release Engineering,Blocker,6.0,A-147,14.900000000000002,20.900000000000002,0,2410
1953,1,6,Create code coverage analysis with maven build,Build & Release Engineering,Blocker,6.0,A-80,17.6,23.6,0,2411
1985,1,6,Update dependencies flagged by OWASP report,Build & Release Engineering,Blocker,3.0,A-336,10.2,13.2,1,2412
1994,1,6,Sync BouncyCastle version in Maven build and Ant  build,Build & Release Engineering,Blocker,6.0,A-218,15.400000000000002,21.400000000000002,0,2413
2004,1,6,Move assembly into its own sub-module,Build & Release Engineering,Blocker,6.0,A-309,17.6,23.6,0,2414
2014,1,6,ZooKeeper C client does not compile on Fedora 29 ,Design & API Evolution,Blocker,6.0,A-251,17.6,23.6,0,2415
2110,1,6,OWASP jenkins failing due to jackson databind CVE published,Bug fixing / Maintenance,Blocker,3.0,A-22,10.600000000000001,13.600000000000001,1,2416
2177,1,6,Fix branch-3.5 after upgrade on ASF CI,Bug fixing / Maintenance,Blocker,6.0,A-166,16.0,22.0,0,2417
2181,1,6,Fix LICENSE files for netty dependency,Bug fixing / Maintenance,Blocker,3.0,A-319,10.600000000000001,13.600000000000001,1,2418
2185,1,6,"Source tarbal for branch-3.5 does not set execution permissions to ""configure"" file",Bug fixing / Maintenance,Blocker,3.75,A-221,15.200000000000001,18.950000000000003,0,2419
2245,1,6,Data loss after upgrading standalone ZK server 3.4.14 to 3.5.6 with snapshot.trust.empty=true,Bug fixing / Maintenance,Blocker,6.0,A-188,16.5,22.5,0,2420
2265,1,6,Clean up release package for 3.6.0,Build & Release Engineering,Blocker,6.0,A-241,11.85,17.85,0,2421
2281,1,6,Source release tarball does not match repository in 3.6.0,Build & Release Engineering,Blocker,6.0,A-179,18.200000000000003,24.200000000000003,0,2422
2306,1,6,Fix issues reported in 3.6.0rc3,Bug fixing / Maintenance,Blocker,4.5,A-365,13.4,17.9,0,2423
2357,1,6,upgrade netty to address CVE-2020-11612,Build & Release Engineering,Blocker,6.0,A-133,10.7,16.7,0,2424
2359,1,6,Conflict between fatjar and full-build Maven profiles in branch-3.6,Bug fixing / Maintenance,Blocker,4.5,A-81,11.850000000000001,16.35,0,2425
236,1,6,zookeeper standalone server does not startup with just a port and datadir.,Bug fixing / Maintenance,Blocker,6.0,A-124,15.500000000000002,21.5,0,2426
2363,1,6,RAT check fails on fatjar module,Build & Release Engineering,Blocker,6.0,A-201,16.5,22.5,0,2427
238,1,6,c client issues (memory leaks) reported by valgrind,Bug fixing / Maintenance,Blocker,6.0,A-107,18.700000000000003,24.700000000000003,0,2428
2394,1,6,Rolling scale up of zookeeper cluster does not work with reconfigEnabled=false,Bug fixing / Maintenance,Blocker,3.75,A-149,12.900000000000002,16.650000000000002,0,2429
2402,1,6,ZooKeeper 3.6 doesn't build after Curator test committed,Testing & Verification,Blocker,6.0,A-356,17.3,23.3,0,2430
2406,1,6,Re-enable deprecation check after finishing jUnit upgrade,Build & Release Engineering,Blocker,4.5,A-160,10.600000000000001,15.100000000000001,0,2431
2409,1,6,fix backward-compatibility for ZooKeeperServer constructor,Bug fixing / Maintenance,Blocker,6.0,A-105,16.5,22.5,0,2432
2429,1,6,Client side NullPointerException in case of empty Multi operation,Bug fixing / Maintenance,Blocker,6.0,A-302,18.400000000000002,24.400000000000002,0,2433
244,1,6,"regression in QuorumPeerMain, tickTime from config is lost, cannot start quorum",Bug fixing / Maintenance,Blocker,6.0,A-31,18.5,24.5,0,2434
2452,1,6,Netty and JLine Licenses are inconsistent with jars in the binary tarball in 3.6.2 rc0,Build & Release Engineering,Blocker,6.0,A-165,17.6,23.6,0,2435
2453,1,6,Update Netty to 4.1.50Final on 3.5 branch,Project / General Task,Blocker,6.0,A-170,18.1,24.1,0,2436
2459,1,6,"owasp failing with json-simple-1.1.1.jar: CVE-2020-10663, CVE-2020-7712",Bug fixing / Maintenance,Blocker,6.0,A-206,19.200000000000003,25.200000000000003,0,2437
2492,1,6,Fix Jenkinsfiles with new tool names,Bug fixing / Maintenance,Blocker,6.0,A-41,16.5,22.5,0,2438
2584,1,6,Quota checks break setData in multi transactions,Bug fixing / Maintenance,Blocker,4.5,A-237,12.350000000000001,16.85,0,2439
2597,1,6,NullPointerException in ContainerManager is still a thing,Bug fixing / Maintenance,Blocker,6.0,A-231,18.1,24.1,0,2440
2616,1,6,dependency-check:check failing - jetty-server-9.4.38 CVE-2021-28165,Bug fixing / Maintenance,Blocker,4.5,A-406,15.100000000000001,19.6,0,2441
2624,1,6,zkServer runok responese 'imok' but any request(include zkCli.sh)  responese 'client session timed out',Bug fixing / Maintenance,Blocker,3.0,A-183,11.7,14.7,1,2442
2634,1,6,List head do not initialize before using it in zoo_amulti that will cause segment errors.,Bug fixing / Maintenance,Blocker,6.0,A-162,17.0,23.0,0,2443
2646,1,6,Fix NOTICE file in the source distribution,Bug fixing / Maintenance,Blocker,3.0,A-129,12.400000000000002,15.400000000000002,1,2444
2667,1,6,Robustify C client against errors during SASL negotiation,Bug fixing / Maintenance,Blocker,4.5,A-88,15.700000000000001,20.200000000000003,0,2445
2669,1,6,Does Zookeeper's C API support Kerberos authentication?,Bug fixing / Maintenance,Blocker,6.0,A-76,18.200000000000003,24.200000000000003,0,2446
272,1,6,zoo_add_auth only retains most recent auth on re-sync,Bug fixing / Maintenance,Blocker,6.0,A-13,19.200000000000003,25.200000000000003,0,2447
304,1,6,stray message problem when changing servers,Bug fixing / Maintenance,Blocker,6.0,A-344,14.9,20.9,0,2448
310,1,6,ZooKeeper server unexpectedly high CPU utilisation,Bug fixing / Maintenance,Blocker,4.5,A-10,11.350000000000001,15.850000000000001,0,2449
315,1,6,getacl on root znode (/) fails,Bug fixing / Maintenance,Blocker,3.75,A-121,12.8,16.55,0,2450
319,1,6,addauth fails to register auth on new client that's not yet connected,Bug fixing / Maintenance,Blocker,3.0,A-167,12.900000000000002,15.900000000000002,1,2451
321,1,6,"Zk-336 diff got applied twice to TestClientRetry.cc C test, causing compilation failure",Testing & Verification,Blocker,6.0,A-368,17.1,23.1,0,2452
323,1,6,perms definition for PERMS_ALL differ in C and java,Bug fixing / Maintenance,Blocker,3.75,A-345,11.8,15.55,0,2453
328,1,6,emphemeral cleanup not happening with session timeout,Bug fixing / Maintenance,Blocker,4.5,A-134,12.7,17.2,0,2454
330,1,6,Worker is not removed in QuorumCnxManager upon crash,Bug fixing / Maintenance,Blocker,3.75,A-27,11.100000000000001,14.850000000000001,0,2455
332,1,6,zookeeper c client crashes with chroot specified in the string.,Bug fixing / Maintenance,Blocker,6.0,A-306,15.9,21.9,0,2456
343,1,6,FLENewEpochTest failed on nightly builds.,Testing & Verification,Blocker,6.0,A-228,16.5,22.5,0,2457
352,1,6,Clients get SESSION MOVED exception when switching from follower to a leader.,Bug fixing / Maintenance,Blocker,6.0,A-51,15.450000000000001,21.450000000000003,0,2458
353,1,6,setdata on root (/) crashes the servers.,Bug fixing / Maintenance,Blocker,6.0,A-323,16.05,22.05,0,2459
362,1,6,electionAlg should default to FLE (3) - regression,Bug fixing / Maintenance,Blocker,4.5,A-226,12.100000000000001,16.6,0,2460
369,1,6,proposals and commits for DIFF and Truncate messages from the leader to followers is buggy.,Bug fixing / Maintenance,Blocker,6.0,A-233,17.1,23.1,0,2461
370,1,6,Truncating of logs does not work right at the followers.,Bug fixing / Maintenance,Blocker,6.0,A-120,15.600000000000001,21.6,0,2462
372,1,6,FLE election fails to elect leader,Bug fixing / Maintenance,Blocker,6.0,A-412,18.1,24.1,0,2463
383,1,6,Hudson trunk failure in heirarchical quorum test (interrupt problem),Testing & Verification,Blocker,6.0,A-387,18.1,24.1,0,2464
406,1,6,c client can flood server with pings if tcp send queue filled,Bug fixing / Maintenance,Blocker,3.0,A-116,10.8,13.8,1,2465
421,1,6,ZooKeeper can revert to old data when a snapshot is created outside of normal processing,Bug fixing / Maintenance,Blocker,6.0,A-354,14.400000000000002,20.400000000000002,0,2466
427,1,6,The C Client cannot exit properly in some situation,Bug fixing / Maintenance,Blocker,6.0,A-403,15.400000000000002,21.400000000000002,0,2467
440,1,6,"ObserverTest failure ""zk should not be connected expected not same""",Testing & Verification,Blocker,6.0,A-335,18.5,24.5,0,2468
483,1,6,Minor doc issue re unset maxClientCnxns,Documentation,Blocker,6.0,A-272,19.200000000000003,25.200000000000003,0,2469
484,1,6,"Event is not processed when the watcher is set to watch ""/"" if chrooted",Bug fixing / Maintenance,Blocker,6.0,A-285,15.55,21.55,0,2470
485,1,6,LogFormatter fails to parse transactional log files,Bug fixing / Maintenance,Blocker,3.0,A-239,11.15,14.15,1,2471
489,1,6,"release build broken - ivysettings.xml not copied during ""package""",Bug fixing / Maintenance,Blocker,6.0,A-304,19.200000000000003,25.200000000000003,0,2472
493,1,6,"NPE in the hudson logs, seems nioservercnxn closed twice",Bug fixing / Maintenance,Blocker,6.0,A-263,16.55,22.55,0,2473
497,1,6,zkpython failing due to undefined symbol deallocate_String_vector,Bug fixing / Maintenance,Blocker,3.0,A-381,10.8,13.8,1,2474
498,1,6,bookkeeper build failing with missing factory,Bug fixing / Maintenance,Blocker,6.0,A-146,14.9,20.9,0,2475
499,1,6,permanent ZSESSIONMOVED error after client app reconnects to zookeeper cluster,Bug fixing / Maintenance,Blocker,6.0,A-259,20.6,26.6,0,2476
513,1,6,some 4 letter words may fail with netcat (nc),Bug fixing / Maintenance,Blocker,6.0,A-142,17.700000000000003,23.700000000000003,0,2477
542,1,6,groupId in deployed pom is wrong,Bug fixing / Maintenance,Blocker,6.0,A-65,19.200000000000003,25.200000000000003,0,2478
545,1,6,Last processed zxid set prematurely while establishing leadership,Bug fixing / Maintenance,Blocker,3.0,A-69,10.8,13.8,1,2479
548,1,6,Callbacks are not invoked when the client is closed,Bug fixing / Maintenance,Blocker,3.0,A-178,11.8,14.8,1,2480
549,1,6,"eventThread isn't shutdown after a connection ""session expired"" event coming",Bug fixing / Maintenance,Blocker,6.0,A-143,17.6,23.6,0,2481
562,1,6,monitoring scripts are missing apache license headers,Bug fixing / Maintenance,Blocker,6.0,A-117,16.5,22.5,0,2482
569,1,6,Leader election taking a long time  to complete,Bug fixing / Maintenance,Blocker,3.75,A-339,10.399999999999999,14.149999999999999,0,2483
580,1,6,zookeeper client doesn't shut down cleanly on the close call,Bug fixing / Maintenance,Blocker,6.0,A-48,17.1,23.1,0,2484
589,1,6,ClientTest is failing on hudson - fd cleanup,Testing & Verification,Blocker,6.0,A-355,14.500000000000002,20.5,0,2485
594,1,6,QuorumCnxManager$SendWorker grows without bounds,Bug fixing / Maintenance,Blocker,3.0,A-85,10.8,13.8,1,2486
610,1,6,"Spurious ""KeeperErrorCode = Session moved"" messages",Bug fixing / Maintenance,Blocker,6.0,A-261,17.1,23.1,0,2487
614,1,6,QuorumCnxManager blocks forever ,Bug fixing / Maintenance,Blocker,6.0,A-55,16.2,22.2,0,2488
679,1,6,Creating a new sequential node results in a ZNODEEXISTS error,Bug fixing / Maintenance,Blocker,6.0,A-140,17.1,23.1,0,2489
705,1,6,"ForceSync VM arguement not working when set to ""no""",Bug fixing / Maintenance,Blocker,6.0,A-325,17.700000000000003,23.700000000000003,0,2490
713,1,6,Quota is not correctly rehydrated on snapshot reload,Bug fixing / Maintenance,Blocker,3.75,A-275,13.700000000000001,17.450000000000003,0,2491
718,1,6,Various bugs in zoo_add_auth in C,Bug fixing / Maintenance,Blocker,6.0,A-150,17.55,23.55,0,2492
734,1,6,NEW_LEADER should be queued not sent to match the Zab 1.0 protocol on the twiki,Bug fixing / Maintenance,Blocker,4.5,A-405,13.700000000000001,18.200000000000003,0,2493
735,1,6,release audit failing for a number of new files,Bug fixing / Maintenance,Blocker,6.0,A-209,16.0,22.0,0,2494
737,1,6,server shutdown is not stopping threads,Bug fixing / Maintenance,Blocker,6.0,A-280,16.5,22.5,0,2495
739,1,6,incorrect stat output,Bug fixing / Maintenance,Blocker,6.0,A-286,15.400000000000002,21.400000000000002,0,2496
741,1,6,ZooKeeperServer not starting on leader due to a race condition,Bug fixing / Maintenance,Blocker,3.75,A-79,11.3,15.05,0,2497
742,1,6,ObserverTest.testObserver fails at particular point after several runs of ant junt.run -Dtestcase=ObserverTest,Testing & Verification,Blocker,6.0,A-54,17.0,23.0,0,2498
743,1,6,significant regression in client (c/python) performance,Bug fixing / Maintenance,Blocker,3.0,A-164,10.8,13.8,1,2499
744,1,6,users cannot migrate from 3.4->3.3->3.4 server code against a single datadir,Design & API Evolution,Blocker,6.0,A-215,17.1,23.1,0,2500
745,1,6,fix for this patch to compile on windows...,Bug fixing / Maintenance,Blocker,3.0,A-210,10.2,13.2,1,2501
749,1,6,Data inconsistency when the node(s) with the highest zxid is not present at the time of leader election,Bug fixing / Maintenance,Blocker,6.0,A-317,18.200000000000003,24.200000000000003,0,2502
751,1,6,Log truncation truncating log too much - can cause data loss,Bug fixing / Maintenance,Blocker,4.5,A-56,12.7,17.2,0,2503
769,1,6,ant package is not including many of the bin scripts in the package (zkServer.sh for example),Bug fixing / Maintenance,Blocker,3.0,A-53,10.600000000000001,13.600000000000001,1,2504
778,1,6,Clean SaslServerCallbackHandler.java,Design & API Evolution,Blocker,6.0,A-199,14.400000000000002,20.400000000000002,0,2505
782,1,6,Ephemeral node not removed after the client session is long gone,Bug fixing / Maintenance,Blocker,6.0,A-232,14.8,20.8,0,2506
798,1,6,New 4lw for short simple monitoring ldck,Feature / Improvement Implementation,Blocker,6.0,A-90,16.0,22.0,0,2507
801,1,6,Dead code in PrepRequestProcessor catch Exception block,Other,Blocker,6.0,A-341,17.6,23.6,0,2508
813,1,6,"problems with read only mode, intermittent test failures and ERRORs in the log",Testing & Verification,Blocker,6.0,A-337,17.6,23.6,0,2509
815,1,6,"testEarlyLeaderAbandonment failing intermittently, quorum formed, no serving.",Testing & Verification,Blocker,6.0,A-346,18.700000000000003,24.700000000000003,0,2510
816,1,6,testEarlyLeaderAbandonment failing on solaris - clients not retrying connection,Testing & Verification,Blocker,6.0,A-211,17.1,23.1,0,2511
821,1,6,acceptedEpoch not handling zxid rollover in lower 32bits,Bug fixing / Maintenance,Blocker,6.0,A-44,14.900000000000002,20.900000000000002,0,2512
824,1,6,building 3.3 branch fails with Ant 1.8.2 (success with 1.7.1 though),Bug fixing / Maintenance,Blocker,6.0,A-415,12.25,18.25,0,2513
847,1,6,Missing data after restarting+expanding a cluster,Bug fixing / Maintenance,Blocker,6.0,A-138,18.1,24.1,0,2514
