assignee_code,assignee_id,skills,skill_scores
A-8403,4be823d8-ab37-4789-bb21-26a61e5d7f60,Bug fixing / Maintenance;Build & Release Engineering;Other;Performance Optimization;Project / General Task;Testing & Verification,1;4;2;2;5;22
A-8404,08245f8d-2506-4b77-bff4-35feedce5f53,Bug fixing / Maintenance,1
A-8405,51210552-3f42-4600-ac2d-fd8deb1ff6cd,Bug fixing / Maintenance;Feature / Improvement Implementation,2;1
A-8406,64ae1dbd-95e7-453f-adf7-b87be36543c7,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation;Performance Optimization,6;1;1;1
A-8407,9909acc2-7eb6-47af-892d-349e1bf5050d,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,2;1;1
A-8408,77b9d6be-92df-4a73-95bb-d8977058222d,Bug fixing / Maintenance;Documentation;Testing & Verification,4;1;1
A-8409,257d6f78-c258-4bb1-8cbf-8ee6e5982e62,Bug fixing / Maintenance;Feature / Improvement Implementation,2;1
A-8410,14bcf129-d8f5-4506-91d6-b2b81e5e4c60,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,6;4;4;11;3;16;4;2;3
A-8411,c10a86b0-0295-433b-b134-330192239599,Bug fixing / Maintenance;Code Refactoring & Cleanup;Design & API Evolution;Feature / Improvement Implementation,1;1;2;1
A-8412,3d26c35c-a5cc-491d-b7f7-465cc451e3ff,Bug fixing / Maintenance;Feature / Improvement Implementation;Performance Optimization,2;6;1
A-8413,166438b0-a3ed-4748-8437-2d17d0190f9e,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,2;2;1
A-8414,ad1d2b1b-a3fd-4523-99b3-2fcf6a480c01,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,211;21;4;45;31;68;23;3;5;55
A-8415,b4b2755a-0c9a-4a78-a46d-06d93ed89b57,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,18;1;5;1;1;1
A-8416,52af94b1-629c-403d-b8f4-05a42af1ee09,Feature / Improvement Implementation;Testing & Verification,1;1
A-8417,01395ec4-4ee8-414b-94cf-f0003e7c4347,Testing & Verification,1
A-8418,8f9c00c4-66e3-4ffa-b23f-82bf9c1a8e5e,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation,1;1;1
A-8419,20621a4d-4351-4d1b-a45c-0faa4c4e5dd5,Bug fixing / Maintenance;Documentation,1;2
A-8420,c0c6b5b7-2d95-43db-9f1a-a6b1a418693f,Bug fixing / Maintenance,1
A-8421,f2b33ac0-c61a-41f1-bd0d-469ba585b0df,Bug fixing / Maintenance,1
A-8422,92e9417c-0410-4945-8107-675da220e35c,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation,7;3;1;1;6
A-8423,71d406b4-27f6-4d9c-8113-b2df92a3f124,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Feature / Improvement Implementation,6;1;1;8
A-8424,60ae71d1-3136-44a5-ac3e-cb6abf740be6,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,6;4;2
A-8425,81d2ab4f-94c7-4e48-a969-0bda673968ac,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,23;2;1;3;13;1;1;6
A-8426,247f00d8-b501-48c8-b745-b84eba2dd732,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,16;9;1;6;13;1;1;10;17
A-8427,a235c46f-de4c-47a7-8a98-2a9d8d7c1ca8,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8428,69c02493-2a5f-4b72-a7e5-e3ed7abda8bc,Bug fixing / Maintenance;Feature / Improvement Implementation,2;1
A-8429,4f17ba83-a041-4dc6-bafe-0ad732f7f399,Other,1
A-8430,77c4fbc1-58f5-44fa-af13-49c57dd7c46c,Documentation;Testing & Verification,2;4
A-8431,c930cec4-e120-44c8-b6aa-4768b852e8cd,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,35;10;2;8;32;5;5;16
A-8432,a5e7ec19-8bcf-4f9b-b196-08903950a76e,Bug fixing / Maintenance,1
A-8433,50a95cf7-356a-4284-8df9-444128535f97,Bug fixing / Maintenance;Code Refactoring & Cleanup;Design & API Evolution;Feature / Improvement Implementation;Testing & Verification,7;1;1;5;2
A-8434,13105e94-300e-4ea1-bc23-b16f2c083718,Bug fixing / Maintenance;Documentation;Project / General Task;Testing & Verification,6;1;1;1
A-8435,9f84d873-06ff-4048-83bd-ef1861758b61,Bug fixing / Maintenance;Documentation,1;1
A-8436,c145b83d-3384-47e7-a381-8bfb1b8e785c,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,23;5;6;4;32;2;3;3
A-8437,d611a85b-1339-44c7-9d83-d759436320e1,Feature / Improvement Implementation,1
A-8438,72b92365-dc85-42d4-bac7-0502d67b36c4,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation;Testing & Verification,2;1;3;6
A-8439,1d689c58-0fc5-4b80-9dcf-c9807d7ba2f6,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,12;1;1;1;1;18
A-8440,aae121e1-0cc9-4099-b100-878636cb2357,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Testing & Verification,12;1;1;5;1
A-8441,ed60f9b2-e2ce-4875-9521-cf12aaf95e59,Bug fixing / Maintenance;Feature / Improvement Implementation;Performance Optimization,5;2;1
A-8442,5eae66dd-fa1a-400f-92de-31545bcccb4a,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,2;1;6
A-8443,758fa1c8-8b24-4096-81e0-a29eba72cb2d,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,13;2;3;1;13;2;5;1
A-8444,1d9fe5b1-22e7-4d83-b66d-e4103d508f12,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Feature / Improvement Implementation;Other;Testing & Verification,8;3;1;6;1;2
A-8445,e682707c-b4df-47d1-9eb6-008b9545bd9c,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation,10;1;2;13
A-8446,dda64d04-2398-4ddf-b231-4a6eb183954e,Bug fixing / Maintenance;Feature / Improvement Implementation;Performance Optimization,1;1;1
A-8447,0f7e4bb3-074c-4b36-9cf0-749b9ae66c41,Bug fixing / Maintenance;Feature / Improvement Implementation,5;2
A-8448,b433bb3c-d4b0-4aae-812c-839cd0d64d75,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,1;3;1
A-8449,155d6a06-0af9-44d3-a657-747ca9d1f9af,Feature / Improvement Implementation;Testing & Verification,2;1
A-845,540c3505-b68b-4171-9a13-e4a17ad1ab28,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,16;3;1;4;7;3;1;4
A-8450,e1c4bc7c-4af4-4c3a-8049-4d63757553c0,Feature / Improvement Implementation;Testing & Verification,2;1
A-8451,aaee6cef-c777-42f6-8a2a-623dbefc6b9a,Bug fixing / Maintenance,1
A-8452,5acfaa7c-0b7f-4616-97e3-e7f9ca8d2bbe,Bug fixing / Maintenance,1
A-8453,877b65fc-0c3a-4c2f-99ee-f11696f5f5c7,Feature / Improvement Implementation;Performance Optimization,2;1
A-8454,ac19efca-3969-46f1-955f-10d7952fcf10,Bug fixing / Maintenance;Code Refactoring & Cleanup;Documentation;Testing & Verification,3;1;1;1
A-8455,eef29de5-5898-4ff4-a05f-616350667f09,Feature / Improvement Implementation,1
A-8456,20ee127f-c77e-4fff-aaa7-7335657183c5,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation;Testing & Verification,1;1;4;3
A-8457,68fbc082-855e-461e-981b-afb67c90d720,Bug fixing / Maintenance;Feature / Improvement Implementation,4;2
A-8458,003924c0-8412-4b33-b028-926c4b712efe,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation,1;1;2
A-8459,cdfbfa90-fc49-483e-87f3-c182072fe8f2,Bug fixing / Maintenance;Feature / Improvement Implementation,1;2
A-8460,62b90a1d-0a0a-4d2f-a85a-7eb560e3c658,Bug fixing / Maintenance,2
A-8461,29c67601-ed10-430f-8ffa-40e5a6382a65,Bug fixing / Maintenance;Build & Release Engineering,2;1
A-8462,f4753bb1-9424-41c4-83f4-551e79d4e73f,Build & Release Engineering;Testing & Verification,1;1
A-8463,5de3b9cc-64cf-45e4-81d7-bafc83f01483,Performance Optimization,1
A-8464,c908e512-0d11-4d30-bff8-2f2138174655,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,11;1;1;1;1;3;1;1;17
A-8465,c164a5a8-eb5e-4dc7-b533-45b1ffeb7b3d,Bug fixing / Maintenance,2
A-8466,0aa2fbe0-4e7a-4c27-893a-5438fbd99af3,Feature / Improvement Implementation,1
A-8467,1be065e9-4849-4c1f-bce2-647f625d3569,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Testing & Verification,16;2;1;7;4
A-8468,181e24d8-65a1-410d-9ec9-8104e18beded,Bug fixing / Maintenance,2
A-8469,3c2102ab-0a57-4027-ac01-1c95c4185142,Feature / Improvement Implementation,1
A-8470,ffa6b90f-2014-4ebb-8646-e1fe843ec2a1,Bug fixing / Maintenance;Build & Release Engineering;Testing & Verification,2;1;1
A-8471,b60fb852-e913-4495-9c73-daea521dae5a,Design & API Evolution,1
A-8472,c5141592-e4a9-4120-aae3-66be47b8d30b,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,3;1;1
A-8473,eb99e839-735a-4edd-814d-78b86bca7470,Bug fixing / Maintenance,1
A-8474,79d17cd1-88fa-40fb-a653-aa4b777294ab,Feature / Improvement Implementation,2
A-8475,0969c2e7-26cc-4e10-83ba-fd4fbef02a08,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,98;4;2;4;3;59;1;10;8
A-8476,c1ef723f-ea9d-4e0e-bdfa-9f018e37fd22,Build & Release Engineering,1
A-8477,6f5f74ab-ecf1-4b34-981d-d681543e7106,Feature / Improvement Implementation,1
A-8478,186042f0-07d6-4d75-8fc6-fcb0f469d550,Bug fixing / Maintenance;Feature / Improvement Implementation,8;4
A-8479,53ca773c-f5b9-41b4-814d-355bdcb8e595,Feature / Improvement Implementation,1
A-848,7beca51b-312f-4e01-9da0-ccc8e0a81a15,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation;Testing & Verification,21;1;1;2
A-8480,a7aa0a8a-5f8a-496f-9cc4-13c97717f8b4,Design & API Evolution,1
A-8481,22215276-bf27-4ac8-bf00-1f3117a57f34,Build & Release Engineering;Feature / Improvement Implementation,1;2
A-8482,e9da274c-ae7f-4fd6-9871-412f0298b673,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,227;13;5;4;1;141;1;19;1;43
A-8483,ff16b78d-0a93-46bd-9b16-62cf6b208118,Feature / Improvement Implementation,2
A-8484,f187ab90-d27f-4c8a-8a7c-6e1827755c6c,Code Refactoring & Cleanup;Feature / Improvement Implementation,1;1
A-8485,d0d9da46-3b42-40aa-a9d4-37ddb335d4d1,Bug fixing / Maintenance;Build & Release Engineering,1;2
A-8486,5912d14c-1ac8-4663-b8d2-eab0adbfe1c3,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8487,9c8cbc15-eb0e-4a4d-bafc-290ddcbee516,Build & Release Engineering;Design & API Evolution,1;1
A-8488,4c39a237-9bd5-46c0-b20c-26791a317a8b,Feature / Improvement Implementation,3
A-8489,c2de5166-cd75-4035-a7ec-c152ce26ae2d,Bug fixing / Maintenance;Build & Release Engineering,2;1
A-849,d4be0628-3117-4ca8-9668-964fa6c139fb,Bug fixing / Maintenance;Documentation;Other;Testing & Verification,18;1;1;1
A-8490,d9d3fd35-84ae-40fe-bb3a-bd9ddc55dd13,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Feature / Improvement Implementation;Performance Optimization;Testing & Verification,21;1;1;7;1;2
A-8491,053dff94-78dc-4bc7-a84f-941d0db09e80,Feature / Improvement Implementation,1
A-8492,39609beb-cbe7-4076-bf8c-eb742f77fb7b,Feature / Improvement Implementation,1
A-8493,e24ca737-2369-4859-b18e-e709b2eead88,Bug fixing / Maintenance,1
A-8494,7deb1c4d-c5ae-4006-a641-e8571b1d2a81,Bug fixing / Maintenance,1
A-854,72bcd534-020d-4665-b34c-7b4da73fba93,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,62;9;1;22;2;2;5
A-858,aebc4154-6855-4cc8-8855-57b13abe9e5c,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other,32;1;3;1;1;1
A-859,76477188-46e3-45e9-b083-407d42a64e1d,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization,8;1;2;2;7;6;1;1
A-860,366b8368-a909-4c6d-891e-09847373a9f9,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,11;1;3;2;5;2;1
A-862,15391bfe-3ada-4679-ab49-583921a99023,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,142;9;18;7;17;52;4;38
A-864,506a0f0f-5c62-48c6-9ff0-b721feab3919,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,37;1;1;23;10;11;1;35
A-865,55bfa53d-ec1c-4869-b175-f45c9ff4cf64,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,17;1;1;7;12;1;4;13
A-869,696b26db-1099-4aec-bffe-299de431ab48,Bug fixing / Maintenance;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,63;2;1;16;15;13
A-870,99a3fabc-1275-46ae-851e-3b2bbc2f24fe,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,22;4;8;2;1;2
A-874,e51425d0-0052-4c63-8d6e-a2b52047f461,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,29;3;4;11;1;2;1;42
A-879,1a2dd61c-fb91-45e7-8c5c-4e7f8b8b0885,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,26;6;4;19;5;10;7;5;2;30
A-880,1c28560f-e3c0-4bb2-a6be-2b6ea350a7a7,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,44;12;4;11;11;13;40;6;2;28
A-887,841985d9-cc56-4707-8be2-a4e0987f1c51,Bug fixing / Maintenance;Documentation,2;1
A-891,cd320f62-0b6f-4dac-a382-a249cfb3fc28,Bug fixing / Maintenance;Code Refactoring & Cleanup,1;1
A-893,7f78bf51-ddb4-4477-9f19-b8fdfe84384b,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,30;17;3;13;16;7;22;1;1;19
A-894,26574f49-ed91-4550-b0b8-3f8e6311e8ee,Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,2;2;1;1;1
A-897,73fdf6f2-638b-453c-a026-a29c640d494e,Bug fixing / Maintenance;Testing & Verification,7;1
A-907,25193274-16d8-490d-afce-6fa6bfdcf74a,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Performance Optimization;Testing & Verification,12;1;3;3;1;4
A-911,49c6c1e0-7c9b-4250-aa57-43fb2a762c86,Bug fixing / Maintenance;Code Refactoring & Cleanup;Documentation;Feature / Improvement Implementation;Other,3;1;2;3;1
A-913,a9f030b6-2c4d-402a-bb76-428d59edf7ba,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,136;20;6;21;6;38;42;9;3;28
A-915,cd3f301e-507f-43da-a9c4-e4225aa3eff6,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,201;22;1;13;20;31;47;8;5;49
A-916,0eb802d4-a58f-4bd0-a627-416e3ff32793,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,15;8;1;8;2;7;44;1;2;11
A-919,a76ea300-3c51-469f-b075-531e6472ed0d,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,14;1;3;3;8;3;1;2
A-920,7f8ff8de-24dd-44b0-8de5-bc2381e876d5,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,91;6;6;6;49;27;4;28
A-921,c80d22ef-32ce-4475-abb9-aa40c36c2194,Bug fixing / Maintenance;Design & API Evolution;Documentation,7;2;4
A-930,dfc4a776-f5b1-4615-9d15-71e238f66577,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,108;4;2;8;14;13;17;1;25
A-934,e36d2aea-baa7-4bd6-8687-4386532a13f1,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,137;8;1;15;16;15;45;1;5;27
A-938,50294604-b790-495b-80bc-6df1293d348d,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,80;8;1;16;7;20;60;3;1;34
A-940,eb89dbbf-65b8-4ec3-939c-3a4bce4a4262,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation,13;1;2;2;2
A-941,d30e115d-0b9f-457a-aae6-7f1b358ddfb0,Bug fixing / Maintenance;Design & API Evolution;Documentation;Feature / Improvement Implementation;Testing & Verification,12;1;2;2;1
A-948,102bb726-8787-499b-9eec-bfc9f06e3f51,Bug fixing / Maintenance;Build & Release Engineering;Other;Testing & Verification,2;1;3;1
A-959,e8761904-a47b-42aa-aaa8-787ca0c313b6,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,57;12;3;14;20;19;71;4;1;17
A-960,e2ae4922-8f89-4b95-89e9-d53808729024,Bug fixing / Maintenance;Design & API Evolution;Documentation,10;6;2
A-961,58221fd1-5afd-4ab4-85f2-58fcc3690ee5,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Feature / Improvement Implementation;Other;Performance Optimization,22;2;4;4;2;5
A-970,8206773d-295b-4f55-bc30-136346ce3edb,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,4;1;1;5;4;7;4
A-971,45207519-9be2-43db-8544-17ee963c8ff8,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,13;3;3;3;12;3;6
A-972,261cc108-eb6e-417d-ae0a-d52b12531326,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,78;15;1;16;15;21;44;13
A-978,0c2ed755-5663-4377-91a1-b40203e28dfd,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,83;5;1;2;3;15;23;2;15
A-986,e47e7fb2-5515-4052-8b49-a7d7d42b891e,Code Refactoring & Cleanup;Feature / Improvement Implementation;Other;Testing & Verification,1;3;1;1
A-988,73e12600-3c8d-41f6-8883-d4613510056a,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,4;1;1
A-989,f4e8b34f-571d-4aba-9eaf-8f5a15911424,Bug fixing / Maintenance;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Testing & Verification,8;1;1;2;6;4
A-994,d7863712-052e-4d3f-a7b8-afefc6a40dbe,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,11;7;2;8;1;1;16;16
A-995,e59d0874-40c0-4546-bcf0-8b693a950bde,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,14;9;4;6;4;8;34;2;8
A-996,32fa6701-f878-4c68-9169-303d4609f1aa,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,197;30;1;29;42;78;24;2;89
A-997,6cfcece7-7804-44e0-8cd6-ebf8b4e25ab1,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,77;19;2;19;1;15;27;17
